id,created_at,tweet_id,username,fullname,followers,location,text,retweet_count,favorite_count,clasificacion
4204,2017-04-13 4:31:32,"8,52E+30",@BelenEgues,Belén Egües,,,#vivasnosqueremos,0,1,activismo
4205,2017-04-13 4:27:07,"8,52E+31",@JaimJue,sergio juejati,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos - ¡Firmá la Petición! vía @ChangeorgAR,0,0,activismo
4211,2017-04-13 4:19:12,"8,52E+31",@TriniiLaborde,Trini,,,#NiUnaMenos,0,2,activismo
4219,2017-04-13 4:12:51,"8,52E+31",@MflorcitahhR,Flore ♡,,,#NiUnaMenos vamos,0,0,activismo
4222,2017-04-13 4:10:29,"8,52E+31",@miguelus,Пiguε ▶,,,#Mexico #NiUnaMenos,0,0,activismo
4223,2017-04-13 4:10:19,"8,52E+31",@Yaye_Central,Yɑyҽ✿ 1889,,,#NiUnaMenos basta de femicidios...,0,0,activismo
4224,2017-04-13 4:09:00,"8,52E+31",@justiciaamarian,JusticiaparaMariano,,,#NiUnaMenos #JUSTICIA,1,0,activismo
4226,2017-04-13 4:07:12,"8,52E+30",@SonrisadeLe,She is a queen 👑,,,"Cada vez son más, basta de muertes #NiUnaMenos",0,0,activismo
4228,2017-04-13 4:05:32,"8,52E+31",@SANLAZO,Dirty Boy,,,#NiUnaMenos,0,1,activismo
4229,2017-04-13 4:05:25,"8,52E+31",@maruquilici,Maria Quilici,,,#BastaDeFemicidios #NiUnaMenos #VivasNosQueremos,0,1,activismo
4236,2017-04-13 4:02:26,"8,52E+31",@ManuelNHussein,Manuel N Hussein,,,[VIDEO] Marcharon en Salta para pedir justicia por el femicidio de Ornella en Tucumán,0,0,activismo
4239,2017-04-13 4:01:31,"8,52E+31",@freddyv96253307,freddy velasquez,,,#TodasSomosClaudia #NiUnaMenos Exijimos una Fiscalia Especializada para violencia contra muj... vía @ChangeorgLatino,0,0,activismo
4241,2017-04-13 4:00:51,"8,52E+31",@CesarPerren,Cesar Perren,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos - ¡Firmá la Petición! vía @ChangeorgAR,0,0,activismo
4242,2017-04-13 4:00:02,"8,52E+31",@lacapital,La Capital - Rosario,,,#NiUnaMenos Multitudinaria marcha en #Rosario en reclamo de justicia y políticas contra el femicidio,16,28,activismo
4244,2017-04-13 3:58:41,"8,52E+31",@trurin,Claudia Trujillo R,,,"#24A en todo el País, participa, súmate, organiza pero levanta la voz #VivasNosQueremos",0,3,activismo
4247,2017-04-13 3:57:15,"8,52E+31",@cintiman,Cinti 🕉,,,Micaela un ser de LUZ #JusticiaPorMicaela seguimos luchando!!! #NiUnaMenos,0,0,activismo
4248,2017-04-13 3:54:11,"8,52E+30",@igncktz,Ignacio Katz,,,#NiUnaMenos,0,1,activismo
4250,2017-04-13 3:53:27,"8,52E+31",@Rochigomez12,Ro,,,#NiUnaMenos #VivasNosQueremos,1,1,activismo
4254,2017-04-13 3:50:05,"8,52E+31",@EtiquetadoYa,Etiquetado Ya,,,#NiUnaMenos #VivasNosQueremos,0,0,activismo
4275,2017-04-13 3:30:51,"8,52E+31",@LoanaVillalba2,Loli 👑,,,#NiUnaMenos,3,3,activismo
4279,2017-04-13 3:28:43,"8,52E+31",@NE_LaMatanza,NE La Matanza,,,"#Micaela #vive en #todos y #todas
#NiUnaMenos
#VivasNosQueremos @ Plaza de Mayo",0,0,activismo
4283,2017-04-13 3:26:54,"8,52E+31",@ssofiamicaela,S♡fía,,,#NiUnaMenos,0,0,activismo
4293,2017-04-13 3:21:41,"8,52E+31",@angeemi,@nG¡£,,,"justicia para Micaela, Ornella y que aparezca con vida Araceli por dios basta #NiUnaMenos",0,0,activismo
4308,2017-04-13 3:18:22,"8,52E+31",@sofiafricci,SOFIA,,,"Basta de rebajarse, ya no somos niñas, hay que estar unidas mujeres #NiUnaMenos",0,0,activismo
4309,2017-04-13 3:17:36,"8,52E+31",@Nati_Nob,🎀,,,"Justicia por mica, libertad para higui !!! #VivasNosqueremos",0,1,activismo
4318,2017-04-13 3:13:53,"8,52E+31",@isabelita2884,💜Gabbyta Isabel 💜,,,"Basta de violencia!!!!!
#NiUnaMenos",0,0,activismo
4324,2017-04-13 3:12:15,"8,52E+31",@lucia_v3,Lucía.,,,"Como duele que nos sigan matando, cómo duele que sigamos siendo un objeto #NiUnaMenos #JusticiaPorMicaela #JusticiaPorOrnella y por todas",0,0,activismo
4327,2017-04-13 3:11:12,"8,52E+31",@Zoe_Meyers,Zoe_Meyers,,,#ParenDeMatarnos #NiUnaMenos #VivasNosQueremos,1,0,activismo
4333,2017-04-13 3:10:19,"8,52E+31",@MaaiCjs,Maichu,,,"No puedo ver el noticiero sin llorar. Hoy son ellas, mañana podemos ser nosotras... #NiUnaMenos. BASTA DE FEMICIDIOS!",4,1,activismo
4349,2017-04-13 3:03:16,"8,52E+30",@negramagallanes,tania,,,"#VivasNosQueremos #NiUnaMenos
 Volvamos a tomar las calles. 24 de abril 6:00. Casa de la Cultura Ags. @AngieConter",0,0,activismo
4350,2017-04-13 3:02:57,"8,52E+31",@MarianoSArg,Dr Sorati,,,#NiUnaMenos y #BastaDeBoludeces,3,4,activismo
4352,2017-04-13 3:02:11,"8,52E+30",@DianaMojica1,Dikamopa,,,"Ni una menos! #VivasNosQueremos 
Policias de mierda! Justicia de mierda!",0,0,activismo
4359,2017-04-13 2:59:25,"8,52E+31",@CarolaMarquez20,🍀,,,#NiUnaMenos,0,0,activismo
4364,2017-04-13 2:57:43,"8,52E+31",@mbcvo,mirta b caamaño,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos - ¡Firmá la Petición! vía @ChangeorgAR,0,0,activismo
4367,2017-04-13 2:56:48,"8,52E+31",@Camilis19,C 💖,,,"#VivasNosQueremos 
Basta de esto porfavor",0,0,activismo
4368,2017-04-13 2:56:34,"8,52E+31",@angelamjim,Ángela Jiménez,,,#Niunamenos,0,0,activismo
4378,2017-04-13 2:53:09,"8,52E+31",@normasu_fa,Norma,,,#NiUnaMenos hagan algo ya!!! #Basta,0,0,activismo
4380,2017-04-13 2:51:29,"8,52E+31",@JuliaMarinelli7,julia Marinelli,,,#NiUnaMenos,0,0,activismo
4381,2017-04-13 2:50:15,"8,52E+31",@andy_piantimac,andrea,,,#VivasNosQueremos,0,1,activismo
4385,2017-04-13 2:49:10,"8,52E+31",@DragonTauro,🇨🇱Dragón 🇪🇸,,,PDI lanzó campaña contra el femicidio en Antofagasta y reiteró la importancia de denunciar,0,0,activismo
4389,2017-04-13 2:46:41,"8,52E+31",@nadinepsds,nadine,,,"#MicaelaSomosTodas
#NiUnaMenos",8,12,activismo
4391,2017-04-13 2:46:22,"8,52E+31",@Belu_Mirandaa,Eruca Sativa,,,"Hombres, mujeres, levanten la cabeza. Si todos ayudamos esta mierda tiene que cambiar. #NiUnaMenos",1,2,activismo
4394,2017-04-13 2:45:04,"8,52E+31",@JuliaMarinelli7,julia Marinelli,,,#NiUnaMenos,0,0,activismo
4400,2017-04-13 2:43:22,"8,52E+30",@JuliaMarinelli7,julia Marinelli,,,#NiUnaMenos,0,0,activismo
4403,2017-04-13 2:42:45,"8,52E+31",@nadinepsds,nadine,,,"#NiUnaMenos
#MicaelaSomosTodos
#MicaelaSomosTodas",5,3,activismo
4405,2017-04-13 2:42:11,"8,52E+31",@claucatamarca,Claudia Gonzalez,,,#NiUnaMenos,0,0,activismo
4406,2017-04-13 2:42:10,"8,52E+31",@CordovaDaiana16,Daiana Cordova,,,#niunamenos,1,0,activismo
4407,2017-04-13 2:42:01,"8,52E+31",@gemmabv_31,gemmiux 😍 😘imox 💑 💏,,,@PoliciaPeru @FiscaliaPeru #NiUnaMenos,0,0,activismo
4408,2017-04-13 2:41:18,"8,52E+31",@mundoastro,viviana,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos - ¡Firmá la Petición!,0,0,activismo
4410,2017-04-13 2:41:00,"8,52E+31",@mileleguizamon2,Leeegui ❤†,,,"Gritemos por las que ya no tienen voz! #NiUnaMenos
#VivasNosQueremos!",0,0,activismo
4418,2017-04-13 2:39:49,"8,52E+31",@Laura20454,Laura Sosa,,,"El martes 18 de abril, 9.30 hs, queremos llenar las barras del Senado para que se culmine la votación de #Femicidio. Nos ayudan a convocar!!",30,24,activismo
4421,2017-04-13 2:38:59,"8,52E+31",@OriiAbrahaan,ori,,,#NiUnaMenos,2,0,activismo
4423,2017-04-13 2:37:32,"8,52E+31",@gcilintano,Gabriela Cilintano,,,"Sumate, #NiUnaMenos,#Vivasnosqueremos. Un día en negro por todas las que hemos perdido en esta lucha. Cambiá tu perfil",1,1,activismo
4426,2017-04-13 2:35:43,"8,52E+31",@themountainwith,Aleph Gámez 🦇 🕷 🦇,,,"Si tienen chance de ir, vayan U_U
Muestra ""Feminicidio en México"" en el @MuseoMyT",29,30,activismo
4440,2017-04-13 2:30:20,"8,52E+30",@cau_cami,cami sesia,,,#NiUnaMenos #niunomenos #igualdad,0,0,activismo
4444,2017-04-13 2:27:31,"8,52E+31",@yohismarcela,yohanna marcela,,,#NiUnaMenos,0,1,activismo
4445,2017-04-13 2:27:29,"8,52E+31",@JulioBeltranH,Julio Beltrán H.,,,#TodasSomosClaudia #NiUnaMenos Exijimos una Fiscalia Especializada para violencia contra mujeres vía @ChangeOrgCO,1,1,activismo
4449,2017-04-13 2:25:10,"8,52E+31",@yohannamarcelp,yohamarcelaRodríguez,,,#NiUnaMenos,0,2,activismo
4451,2017-04-13 2:25:02,"8,52E+30",@AgenciaTelam,Agencia Télam,,,Miles de mujeres rosarinas marcharon y pidieron justicia por el femicidio de Micaela García,11,25,activismo
4464,2017-04-13 2:17:13,"8,52E+31",@BuenosAiresz,Buenos Aires,,,Miles de mujeres rosarinas marcharon y pidieron justicia por el femicidio de Micaela García,0,0,activismo
4469,2017-04-13 2:15:28,"8,52E+31",@martimontesanto,Martín Montesanto,,,Garbage se sumó al pedido de justicia por el femicidio de Micaela,0,1,activismo
4479,2017-04-13 2:12:30,"8,52E+31",@LuliCavoli,Cʀυεℓα †,,,Hoy lucho por todas las que ya no están y porque así es de la única manera que podemos parar esto #NiUnaMenos #BastaDeFemicidios #feminista,2,2,activismo
4480,2017-04-13 2:11:55,"8,52E+30",@endupbieber,Camila,,,Ornella. Una menos y seguimos contando #VivasNosQueremos,1,0,activismo
4482,2017-04-13 2:11:11,"8,52E+31",@Mysteriousmvk,Mysteriousmvk βeta,,,#niunamenos,0,0,activismo
4490,2017-04-13 2:06:23,"8,52E+31",@ferquezadaok,Fernando Quezada,,,#NiUnaMenos,0,0,activismo
4503,2017-04-13 2:02:33,"8,52E+31",@Lucesitac,Luz_Ayarza,,,#NiUnaMenos,0,0,activismo
4505,2017-04-13 2:01:00,"8,52E+31",@AngieConter,Angie Contreras,,,"Volvemos a salir a las calles #24a, #NiUnaMenos #PrimaveraVioleta #VivasNosQueremos",0,1,activismo
4508,2017-04-13 1:59:51,"8,52E+31",@BarbyDiotti,Barby Diotti,,,#NiUnaMenos !,0,0,activismo
4509,2017-04-13 1:59:28,"8,52E+31",@lilyflopy1953,Liliana Sanchez,,,#NiUnaMenos,2,1,activismo
4514,2017-04-13 1:57:19,"8,52E+31",@SolPrestefelip,$ℙ♛,,,BASTA. #NiUnaMenos,0,1,activismo
4516,2017-04-13 1:55:24,"8,52E+30",@VacaMyri,Myri Vaca,,,"Paren con tanta violencia,agresividad hacía las mujeres. Basta de tantas violaciones que no tienen madres,hermanas,hijas,etc?
#NiUnaMenos",0,0,activismo
4522,2017-04-13 1:53:38,"8,52E+31",@FabianPenayo21,Joni,,,#NiUnaMenos,0,0,activismo
4524,2017-04-13 1:52:11,"8,52E+31",@DaiiPerez4,Daai Aguustina,,,#NiUnaMenos #VivasNosQueremos,0,0,activismo
4526,2017-04-13 1:51:12,"8,52E+31",@CDN37,CDN 37,,,#EnfoqueFinal: Argentinos salen a las calles indignados por nuevo feminicidio,1,3,activismo
4530,2017-04-13 1:50:09,"8,52E+31",@periodismovivo,Periodismovivo,,,#periodismovivo Miles de mujeres rosarinas marcharon y pidieron justicia por el femicidio de Micaela García,0,0,activismo
4537,2017-04-13 1:47:45,"8,52E+31",@debiie_32,•Sinodas Nopidas 👒♔,,,"Queremos ser libres! vivir con tranquilidad y no con miedo a no volver más a casa .
#Basta #NiUnaMenos",0,0,activismo
4552,2017-04-13 1:41:02,"8,52E+31",@NelidaMarta,Nelida Marta,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos - ¡Firmá la Petición! vía @ChangeorgAR,0,0,activismo
4555,2017-04-13 1:40:30,"8,52E+31",@titulame,Titulame Noticias,,,Miles de mujeres rosarinas marcharon y pidieron justicia por el femicidio de Micaela García,0,0,activismo
4558,2017-04-13 1:37:53,"8,52E+31",@katitagarrido1,LGBT,,,#Niunamenos,0,0,activismo
4561,2017-04-13 1:36:32,"8,52E+31",@YammaYamot,Yama,,,"Lucha, resistencia y empoderamiento #Feminista #NiUnaMenos #BastaDeFemicidios",0,0,activismo
4564,2017-04-13 1:34:49,"8,52E+30",@flakajamie,jamie liliana pulido,,,#JusticiaParaClaudia @MinjusticiaCo Destituyan a la jueza que dejó en libertad a su asesino #NiUnaMenos - ¡Firma...,0,0,activismo
4565,2017-04-13 1:34:39,"8,52E+31",@MujerdeMalaFama,Mujer de Mala Fama,,,Nos están matando #feminicidio ¡Ya basta! @ Museo Memoria y Tolerancia,0,0,activismo
4567,2017-04-13 1:34:26,"8,52E+30",@FernandaV_z,Natty in the club,,,"por favor ayuden a esta mujer @silvina4542, ella tiene miedo por su vida. Por favor lean este tweet, intenten ayudarla.",0,0,activismo
4570,2017-04-13 1:33:30,"8,52E+31",@kvprensa,Karina A. Vazquez,,,Excelente iniciativa! Justicia para Micaela #NiUnaMenos,2,3,activismo
4579,2017-04-13 1:29:44,"8,52E+31",@leohugueti,Leonardo Huguetti,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos vía @ChangeorgAR,0,0,activismo
4581,2017-04-13 1:29:11,"8,52E+31",@TattiSosa,tatt 💙,,,#niunamenos,25,15,activismo
4584,2017-04-13 1:28:35,"8,52E+31",@CasaMujeresTuc,Casa de las Mujeres,,,#JusticiaxOrnella #Alberdi #Tucuman #VivasNosQueremos,0,1,activismo
4593,2017-04-13 1:26:55,"8,52E+31",@MuMaLaTuc,MuMaLá Tucumán,,,"#NiUnaMenos #VivasNosQueremos
#Alberdi #Tucuman #Femicidio #JusticiaPorOrnella",11,6,activismo
4594,2017-04-13 1:26:25,"8,52E+31",@DianaArditi,#NiUnaMenosDi,,,"Ahora estamos HARTAS!!! Al fin podemos hablar!!!
#NiUnaMenos hoy y siempre! Feminista hasta la muerte!!!",0,1,activismo
4601,2017-04-13 1:22:42,"8,52E+31",@DanielaCorbella,Daniela Corbella,,,Todxs reclamando justicia x Micaela #NiUnaMenos #VivasNosQueremos,0,0,activismo
4602,2017-04-13 1:22:27,"8,52E+31",@ShineGlamm,Shine,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos - ¡Firmá la Petición! vía @ChangeorgAR,0,0,activismo
4604,2017-04-13 1:22:11,"8,52E+31",@CasaMujeresTuc,Casa de las Mujeres,,,#JusticiaXOrnella en #Alberdi #Tucuman. #NiUnaMenos Basta de asesinar a nuestras jóvenes #VivasNosQueremos,6,2,activismo
4605,2017-04-13 1:21:29,"8,52E+31",@FocusFotop,Focus Fotoperiodismo,,,"#Rosario marchó pidiendo justicia por #MicaelaGarcía
#JusticiaPorMicaela #NiUnaMenos #VivaNosQueremos #MicaelaSomosTodos #VivasNosQueremos",0,0,activismo
4606,2017-04-13 1:21:06,"8,52E+31",@CasaMujeresTuc,Casa de las Mujeres,,,Nos movilizamos para acompañar a familiares y amigos de #Ornella en #Alberdi #Tucuman. #NiUnaMenos Basta de asesinar a nuestras jóvenes.,8,3,activismo
4621,2017-04-13 1:16:04,"8,52E+31",@DoloLape,Dolo Lapetina,,,"Si nos seguimos callando, nos siguen matando 
#NiUnaMenos",0,1,activismo
4622,2017-04-13 1:15:28,"8,52E+31",@rebeharrism,Rebeca Harris,,,#JusticiaParaCristina hoy la lluvia no detuvo a quienes exigen justicia para las Mujeres víctimas de femicidio! #NiUnaMenos,2,6,activismo
4623,2017-04-13 1:14:51,"8,52E+31",@marianolanna,Lanna,,,#NiUnaMenos,0,0,activismo
4624,2017-04-13 1:13:54,"8,52E+31",@pattottitta,paty,,,#TodasSomosClaudia #NiUnaMenos Exijimos una Fiscalia Especializada para violencia contra muj... vía @ChangeorgLatino,0,0,activismo
4626,2017-04-13 1:13:28,"8,52E+30",@sabrig32,lapekeniacool,,,Vamos chicas en negro los perfiles por una hora en memoria de todas las mujeres asesinadas!!! #VivasNosQueremos #NiUnaMenos,1,1,activismo
4630,2017-04-13 1:10:49,"8,52E+31",@Maritxu508,marisa hurtado,,,#NiUnaMenos,0,0,activismo
4635,2017-04-13 1:08:09,"8,52E+31",@ivangodoycba,ivan,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos vía @ChangeorgAR,0,0,activismo
4640,2017-04-13 1:06:00,"8,52E+30",@El_Ciudadano,El Ciudadano,,,#Argentina y un nuevo reclamo por #NiUnaMenos. #Fotoreportaje de @gusyuste ->,1,3,activismo
4642,2017-04-13 1:05:27,"8,52E+31",@delapatriagonia,Ivonne Coñuecar ❄️,,,#NiUnaMenos #Argentina #NoMasFemicidios,0,0,activismo
4645,2017-04-13 1:03:43,"8,52E+30",@cecivere,Verena,,,Firmen por favor. Todos los cómplices merecen tomar responsabilidad por sus acciones. #niunamenos,0,0,activismo
4647,2017-04-13 1:03:19,"8,52E+31",@blassanchezOK,#NiUnaMenos Blas,,,Basta de matar a las mujeres! #JusticiaPorOrnella #NiUnaMenos #VivasNosQueremos,2,0,activismo
4648,2017-04-13 1:02:55,"8,52E+31",@maripijuncosa,María Juncosa Llimos,,,"#bastadematarnos
#VIVASNOSQUEREMOS

Justicia para Ornella y todas las que ya no están :-(",2,0,activismo
4651,2017-04-13 1:02:30,"8,52E+31",@rocisilva,rochi,,,#NiUnaMenos,0,3,activismo
4660,2017-04-13 1:00:00,"8,52E+31",@Alondra_Sossa,Alondra ♕,,,#NiUnaMenos,1,0,activismo
4667,2017-04-13 0:57:22,"8,52E+29",@Lucia69064128,Lucia,,,#niunamenos,0,0,activismo
4671,2017-04-13 0:56:20,"8,52E+31",@AguusAlmirn,Agus,,,#niunamenos,0,0,activismo
4680,2017-04-13 0:52:31,"8,52E+31",@clarachauvin,Clara Chauvin,,,Basta! Dejen de matarnos! #NiUnaMenos,0,0,activismo
4684,2017-04-13 0:50:45,"8,52E+31",@deboraarrigazz1,deiby04,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos - ¡Firmá la Petición! vía @ChangeorgAR,0,0,activismo
4691,2017-04-13 0:47:16,"8,52E+31",@SharonBazan_,Sharon Angela,,,¡Dejen de matarnos! #NiUnaMenos #JusticiaPorTodas,0,0,activismo
4692,2017-04-13 0:47:08,"8,52E+31",@CaaaamiiLopezz,C A M I L A ❣,,,Wee por día más o menos me entero de 10 chicas diferentes muertas o desaparecidas! Paren un poco queremos ser libres!!!! #NiUnaMenos,0,3,activismo
4696,2017-04-13 0:44:59,"8,52E+31",@San62G,Sandra Gioia,,,#11A #JusticiaPorMicaela #PorTodas #NiUnaMenos #ConcienciaSolidaria,2,3,activismo
4710,2017-04-13 0:36:45,"8,52E+31",@godoy_oriana,Ori,,,#VIVASNOSQUEREMOS,0,0,activismo
4715,2017-04-13 0:35:17,"8,52E+30",@Morita__Carrera,mou,,,#niunamenos,6,5,activismo
4719,2017-04-13 0:33:34,"8,52E+31",@NIKITALY_FM,NIKITALY FM,,,#NiUnaMenos,0,0,activismo
4726,2017-04-13 0:31:41,"8,52E+30",@Monkfoto,MONK,,,#justiciapormicaela #niunamenos #vivasnosqueremos #violenciadegenero #genderviolence #womansrights #buenosaires #feminism #womenrights,1,1,activismo
4729,2017-04-13 0:30:26,"8,52E+31",@_RosarioRios,®®,,,"Están todas invitadas a la reunión!! NI UNA MUJER MENOS, NI UNA VÍCTIMA MÁS! #NiUnaMenos",6,4,activismo
4736,2017-04-13 0:26:16,"8,52E+31",@eduarc67,esg,,,Juicio político y destitución al juez Carlos Rossi #micaela #niunamenos - ¡Firmá la Petición! vía @ChangeorgAR,0,0,activismo
4748,2017-04-13 0:20:30,"8,52E+31",@Tathusita,Tati 😊,,,#NIUNAMENOS,0,1,activismo
4751,2017-04-13 0:20:09,"8,52E+31",@SilvinaLopeez,AleeLopez,,,Basta de #femicidios! Exigimos justicia por Micaela!! #NiUnaMenos #VIVASNosQueremos,0,0,activismo
4756,2017-04-13 0:19:24,"8,52E+31",@edisonburbanoCM,ⓔⓓⓘⓢⓞⓝ ⓒⓜ™,,,#NiUnaMenos #NoMásFemicidio,0,0,activismo
4758,2017-04-13 0:18:54,"8,52E+31",@silvinaschli,SILVINA SCHLISERMAN,,,"#NiUnaMenos
#VivasNosQueremos
#EmergenciaYa
#JusticiaPorOrnella
#Tucuman
@CasaMujeresTuc",1,0,activismo
4760,2017-04-13 0:18:32,"8,52E+31",@mpbd82,María Pia,,,#NiUnaMenos #VivasNosQueremos #NosEstanMatando,0,0,activismo
4763,2017-04-13 0:18:07,"8,52E+31",@mpbd82,María Pia,,,#NiUnaMenos #VivasNosQueremos #NosEstanMatando,0,0,activismo
4776,2017-04-13 0:15:32,"8,52E+31",@mariate51038960,maria teresa garcia,,,#NiUnaMenos,0,0,activismo
4782,2017-04-13 0:13:52,"8,52E+31",@plazante,Plazante,,,#TodasSomosClaudia #NiUnaMenos Exijimos una Fiscalia Especializada para violencia contra mujeres vía @ChangeOrgCO,0,0,activismo
4788,2017-04-13 0:12:29,"8,52E+31",@Floor_Dorna01,Nickyyღ,,,#NiunaMenos,0,0,activismo
4805,2017-04-13 0:05:16,"8,52E+31",@Mujeresdelps,Mujeres del PS,,,Hoy volvimos a salir a las calles porque #VivasNosQueremos #BastaDeMatarnos #NiUnaMenos,17,38,activismo
4819,2017-04-13 0:00:54,"8,52E+31",@EzeGarcia_PO,Ezequiel García,,,"Hagamos esta imagen viral
Digamos:
#ElGobiernoEsResponsable
#NiUnaMenos
#JusticiaPorMicaela
#VivasNosQueremos
#MacriYVidalResponsable",11,11,activismo
4834,2017-04-20 23:48:08,"8,55E+31",@globonoticias24,GLOBONOTICIAS24,,,"#globonoticias24 Panamá aprueba reglamentación de ley sobre feminicidio: La ley reforma el Código Penal, introduce…",0,0,activismo
4843,2017-04-20 23:38:11,"8,55E+31",@yeremi_oficial,ılLAPIZ CONCIENTElı™,,,Panamá aprueba la reglamentación de la ley que tipifica el feminicidio,0,0,activismo
4869,2017-04-20 23:09:31,"8,55E+31",@facupastor,Facundo Pastor,,,"[AHORA]. Al aire en @a2noticias por @AmericaTV. 
Los títulos del día:
#Femicidio #Baez #Paris #Traut #Cañuelas.",4,14,activismo
4872,2017-04-20 23:06:20,"8,55E+31",@jdmilos,juan domingo milos,,,"Aporte:palabra correcta no es ""femicidio"" sino ""feminicidio"", mucho + fuerte y directa, proviene de ""femina"" (mujer) @latercera @emol etc",2,2,activismo
4883,2017-04-20 22:40:01,"8,55E+31",@elpopular_pe,El Popular,,,#NiUnaMenos | Sujeto escapó corriendo desnudo tras asesinar a su pareja ►,0,0,activismo
4884,2017-04-20 22:39:19,"8,55E+31",@AgenciasLND,Agencias on line,,,Panamá aprueba reglamentación de ley que tipifica el feminicidio: El presidente de Panamá…,0,0,activismo
4886,2017-04-20 22:38:35,"8,55E+31",@POTucuman,PO Tucumán,,,"Ya nos movilizamos a Tribunales
Ahora marcharemos este sábado 22 en Carbón Pozo-El Bracho por Cristina Aranda, víctima de abuso #NiUnaMenos",9,3,activismo
4889,2017-04-20 22:37:23,"8,55E+31",@erikagonzalezar,La Pecosa - Erika G.,,,"#JusticiaParaEdenis Capturado responsable feminicidio de Edenis Barrera, identificado como Daymer Ipuz Medina Alias “El Gato” @FiscaliaCol",0,0,activismo
4890,2017-04-20 22:36:35,"8,55E+31",@elTitaMerello,Espacio Tita Merello,,,"Ayer en el Concejo Deliberante de #LaPlata se aprobó la ordenanza sobre #Emergencia por #ViolenciaDeGénero
#NiUnaMenos #VivasNosQueremos",4,3,activismo
4937,2017-04-20 21:40:38,"8,55E+31",@bluegiulia,Giulia ✽̤̮̈̊*̣̣̣̥♡̨̐,,,"¡Felicidades Arlette! A seguir en la lucha, juntas todo podemos #NiUnaMenos",1,2,activismo
4970,2017-04-20 21:00:48,"8,55E+31",@delabahiafm,De la Bahia Noticias,,,"Morón: degolló a su esposa, esperó a la policía y confesó el femicidio",0,0,activismo
5016,2017-04-20 19:58:16,"8,55E+31",@igonzalezprieto,IgnacioGonzálezPriet,,,"#Castelar Gustavo Flores 38años,el marido,quedó detenido en la Comisaría 3.era.Acusado de Homicidio Calificado x el vínculo y femicidio",9,15,activismo
5020,2017-04-20 19:53:05,"8,55E+31",@CongresoEdoChih,LXV Legislatura,,,Instalan de manera oficial la Mesa Técnica Redactora del Tipo Penal del Feminicidio,0,1,activismo
5022,2017-04-20 19:50:32,"8,55E+31",@LaraAleG,Alejandra ,,,"O puedo creer q #Messi, Rocío Oliva,Internaron a Laura Miller sean TT y #AraceliTeestamosBuscando No! Después no vengan con #NiUnaMenos!",0,2,activismo
5036,2017-04-20 19:32:16,"8,55E+31",@RadioTinkunaco,Radio Tinkunaco,,,Desde el Colectivo Ni Una Menos señalan que se está utilizando el femicidio de Micaela para aplicar mano dura,0,0,activismo
5051,2017-04-20 19:10:06,"8,55E+31",@Tortugatix,Tortugatito,,,"¿Muchos?
Feminicidio se lleva 1 de cada 300,000 en PE cada año y en aumento.
En mi humilde opinión, hay cosas más graves x las que luchar!",0,0,activismo
5084,2017-04-20 18:30:41,"8,55E+31",@JavierGentilini,Javier Gentilini,,,#NiUnaMenos. En @LegisCABA declaramos el pesar por #Micaela. Desde el FR planteamos límites a excarcelaciones y protección a las víctimas!,34,29,activismo
5089,2017-04-20 18:27:41,"8,55E+31",@espectadortv810,Espectador TV,,,"Rodríguez sobre femicidio: ""El aumento de penas no va a influir en la realidad""",0,0,activismo
5204,2017-04-20 16:29:14,"8,55E+30",@latfemnoticias,LATFEM,,,R. Segato y NiUnaMenos en el Senado argentino. Seguí en vivo el debate sobre restricción a libertades condicionales,6,7,activismo
5205,2017-04-20 16:28:24,"8,55E+31",@drturquito,Christian Abdenur,,,Nos reunimos con @fernando_zerega excelente iniciativa entre todos con @GustavoSaenzOK prevenimos #NiUnaMenos menos,0,2,activismo
5218,2017-04-20 16:17:12,"8,55E+31",@mrgr2011,Bengi,,,¡Docentes mujeres lean las barbaridades que dice ese impresentable de Baradel; eso es femicidio misogino. Sedicioso HDRMP...,3,1,activismo
5287,2017-04-20 15:26:41,"8,55E+31",@marietarusso,marietarusso,,,Ni demagogia punitiva ni garantismo misogino. No nos movilizamos por penas mas duras ni menos libertades. #NiUnaMenos,0,1,activismo
5300,2017-04-20 15:17:25,"8,55E+31",@SoyLaMamba,La Mamba,,,"Encarar a un hombre es simplemente un símbolo de igualdad.
#NiUnaMenos también es eso. Que comprendan la igualdad.",0,3,activismo
5302,2017-04-20 15:15:57,"8,55E+31",@SantaFeen140,Santa Fe en 140,,,Femicidio en Frontera: imputaron al acusado - Aire de Santa Fe - La Gran Radio (Comunicado…,0,0,activismo
5309,2017-04-20 15:12:47,"8,55E+31",@Juan_Sebastian,Juan Sebastian,,,"Después te llenas la boca hablando de violencia de género, ¡HIPOCRITA!@fabdoman 

#Doman #SolPerez #NiUnaMenos",1,2,activismo
