id,created_at,tweet_id,username,fullname,followers,location,text,retweet_count,favorite_count,clasificacion
1611,2017-04-01 10:23:52,"8,48E+30",@santiagopimar,Santiago Pimentel,,,#Andaluciafeminista encuentro #feminista en #Málaga #podemos #NiUnaMenos,0,0,
1612,2017-04-01 10:23:50,"8,48E+31",@marterlorenzo,Mariate Lorenzo,,,"Repulsa, condena y dolor por el último asesinato machista de una mujer en #GranCanaria. Esto debe terminar ya. #NiUnaMenos",8,14,
1613,2017-04-01 10:22:16,"8,48E+30",@GladisAlatorres,Gladis Alatorres,,,"Tras feminicidio, policía de Q Roo abre oficina de apoyo psicológico",0,0,
1614,2017-04-01 10:16:23,"8,48E+31",@jorrdirrobert,J.R. Robert Land,,,"Ahora resulta que a la lista de victimas de violación, tendremos que añadir las victimas por falta de humanidad del Sr Juez.",3,2,
1615,2017-04-01 10:16:16,"8,48E+31",@Objetivo5050,Objetivo50/50,,,"Asesinada una mujer por su pareja en Telde.
#NiUnaMenos
#PactoDeEstadoYa
#Acciones",1,1,
1616,2017-04-01 10:15:17,"8,48E+31",@CeciliaDondeEst,Cecilia Dónde Estás?,,,#CeciliaDondeEstas #NiUnaMenos #NoMasViolencia #YaBasta,0,0,
1617,2017-04-01 10:15:11,"8,48E+31",@Ayto_Coslada,Ayuntamiento Coslada,,,INFO | Primeros signos de maltrato ¿Qué hacer? #NiUnaMenos #Llamaal016 #TerrorismoMachista #ViolenciaGenero #Coslada,0,0,
1618,2017-04-01 10:14:28,"8,48E+31",@SuperTuittero,SuperTuittero,,,"#Noticias Tras feminicidio, policía de Q Roo abre oficina de apoyo psicológico Vía @ElUniversal",0,0,
1619,2017-04-01 10:14:19,"8,48E+31",@pedrogomezvoz,Pedro Gómez®,,,"Tras feminicidio, policía de Q Roo abre oficina de apoyo psicológico",0,0,
1620,2017-04-01 10:13:53,"8,48E+30",@sandraca66,sandra casanova,,,#NiUnaMenos,2,0,
1621,2017-04-01 10:09:50,"8,48E+31",@MBustion,Miguel Bustión,,,#NiUnaMenos #NiUnaMás #0contenciones #psiquiatría #DDHH #DiversidadFuncional,0,0,
1622,2017-04-01 10:05:55,"8,48E+31",@GreenNavas,Ana,,,"""El terrorismo machista se cobra otra víctima"". En cualquier otra situación, este sería el titular #NiUnaMenos",1,0,
1623,2017-04-01 10:02:47,"8,48E+31",@jfguzmanm,jfguzman,,,"Tristeza e impotencia, para cuando un pacto y acciones reales contra el terrorismo machista. #NiUnaMenos",0,0,
1624,2017-04-01 10:01:59,"8,48E+31",@Leia19ABY,Yolanda Alvarez,,,Terrible noticia. Otra victima mas de la #ViolenciaDeGenero mientras se sigue hablando sobre un #PactoDeEstado q urge. Actuen ya @DolorsMM,18,15,
1625,2017-04-01 10:01:46,"8,48E+31",@P_FeminyLGTBIcm,Feminismo y LGTBI CM,,,"Se llamaba Yurena, tenía 23 años y no volverá a reír. No es natural, ni casual. Es ASESINATO MACHISTA. #VivasNosQueremos #NiUnaMenos",17,6,
1626,2017-04-01 10:00:17,"8,48E+30",@CeciliaDondeEst,Cecilia Dónde Estás?,,,#CeciliaDondeEstas #NiUnaMenos #NoMasViolencia #YaBasta,0,0,
1627,2017-04-01 10:00:09,"8,48E+31",@feminicidio,Feminicidio·net,,,"#Feminicidio
Hallan el cadáver de una mujer en un maletero tras confesar el autor del asesinato",52,17,
1628,2017-04-01 9:53:51,"8,48E+31",@karyta1509,karime,,,Acá 51 años con segura rebaja a violador(nunca probaron q fuera única víctima) y eso q usaron feminicidio q pasa con varoncitos abusados?,0,0,
1629,2017-04-01 9:44:14,"8,48E+31",@josel_snow,josel carrillo,,,#NiUnaMenos #amolanieve #Vertigo2017,0,0,
1630,2017-04-01 9:38:15,"8,48E+31",@joyzubiria,Joy Descuido,,,"@chocolateremix explotando matienzo!
#niunamenos",1,2,
1631,2017-04-01 9:30:09,"8,48E+31",@feminicidio,Feminicidio·net,,,"La ecología y el #feminismo, dos debates que se unen en #Cuenca",7,5,
1632,2017-04-01 9:29:59,"8,48E+31",@riojavioleta,Txaro,,,#NiUnaMenos,0,0,
1633,2017-04-01 9:25:50,"8,48E+31",@KatrinaGrandia,💪 Katrina Grandia,,,,0,0,
1634,2017-04-01 9:23:10,"8,48E+30",@OtraEsquizo,Otra Esquizofrenia,,,#NiUnaMenos,3,0,
1635,2017-04-01 9:22:25,"8,48E+31",@brubinoyanez,Beatriz Rubiño Yáñez,,,Terrible! #niunamenos #PactoEstatal contra la Violencia de Género YA!!!,1,1,
1636,2017-04-01 9:18:34,"8,48E+31",@lasardina79,la soviética,,,"Una cosita: las mujeres no mueren en los maleteros, algún jodido cabrón las mata y las mete ahí #niunamenos",5,1,
1637,2017-04-01 9:17:11,"8,48E+31",@PodemosVLL,Podemos Valladolid,,,"Mata a su pareja en #LomoMagullo 
Seguimos llenando dias y meses con lazos negros
Hasta cuando
#NosMatanPorSerMujeres #NiUnaMenos",24,9,
1638,2017-04-01 9:15:08,"8,48E+31",@CeciliaDondeEst,Cecilia Dónde Estás?,,,#CeciliaDondeEstas #NiUnaMenos #NoMasViolencia #YaBasta,0,0,
1639,2017-04-01 9:14:00,"8,48E+31",@Juandiazsanchez,Juan Díaz Sánchez,,,Mi máxima condena al asesinato machista ocurrido en #Telde. Muy necesario tomar mediadas urgentes ante esta lacra. #NiUnaMenos,3,4,
1640,2017-04-01 9:11:03,"8,48E+31",@miritorrent,Míriam Sáez,,,"Ayer hubo otro feminicidio, ya van 30 Somos ciudadanas d pleno derecho nos están asesinando y nadie hace nada #NiUnaMenos
#NosQueremosVivas",5,3,
1641,2017-04-01 9:08:19,"8,48E+30",@KatrinaGrandia,💪 Katrina Grandia,,,"otro asesinato por #violenciamachista Una mujer d 23 años estrangulada x su pareja,no he podido escuchar la localidad.Día aciago d nuevo #VM",0,0,
1642,2017-04-01 9:02:28,"8,48E+31",@manuelasevilla9,Manuela ♡,,,"#NiUnaMenos
#NiUnaMas

 016
TELDE (Gran Canaria )
#MasRecursos",2,1,
1643,2017-04-01 9:00:24,"8,48E+31",@SiSePuedeAlco,SíSePuedeAlcobendas,,,A las 12:30 súmate a las mujeres de @dignimujer_ZN contra la #violenciamachista en #Sanse. ¡Demuestra tu rechazo y apóyalas! #NiUnaMenos,1,0,
1644,2017-04-01 9:00:17,"8,48E+31",@feminicidio,Feminicidio·net,,,La primera mujer que ingresó en la Policía Local española lamenta que regresen actitudes machistas al cuerpo,24,12,
1645,2017-04-01 8:55:15,"8,48E+31",@JLuis_Corro,Jose Luis Corro,,,#JusticiaParaEmma. Corean cientos de yucatecos en protesta por un feminicidio con tintes de crimen organizado via #jenarovillamil,0,0,
1646,2017-04-01 8:51:07,"8,48E+31",@RaffaZanata,D. Vigarista,,,"Feminicidio: uma mulher ser assassinada por ser mulher. Sim, isso existe e acontece de uma em uma hora no Brasil.",1,1,
1647,2017-04-01 8:50:56,"8,48E+31",@aquelinho,Donputilla,,,"Alto precio. Con una denuncia conseguía lo mismo. El tuit bien. El mensaje...erróneo.
#NiUnaMenos",0,0,
1648,2017-04-01 8:49:03,"8,48E+31",@lydiamp20,Lydia,,,"#PorEllas
#NiUnaMenos",24,18,
1649,2017-04-01 8:43:49,"8,48E+30",@pablosoc,Pablo Socorro,,,Un hombre asesina a su pareja en Gran Canaria @cahora #NiUnaMenos. Contra el odio #feminismo @nrdCanarias,1,1,
1650,2017-04-01 8:42:00,"8,48E+31",@Chamuco_Chiapas,Chamuco,,,FEMINICIDIO #67: Encuentran a una joven brutalmente asesinada en zona residencial de Tlalne,0,0,
1651,2017-04-01 8:41:50,"8,48E+31",@HostalrichMarta,Marta Hostalrich,,,Yurena López ha sido asesinada por su pareja en Telde. ¡Exigimos un pacto de Estado! #NiUnaMenos #EnsVolemVives,7,1,
1652,2017-04-01 8:37:04,"8,48E+31",@rodrguez_sc,Laura Rodríguez sc,,,#VivasNosQueremos,0,0,
1653,2017-04-01 8:36:17,"8,48E+31",@Sergiopacquiao,Tranquilandia,,,Aseguráis que esos 2016 homicidios son por el motivo de la transfobia?,0,0,
1654,2017-04-01 8:35:18,"8,48E+31",@TaniaRamonde,Tania Ramonde,,,"Si es que son ""cosas de chicas""",0,0,
1655,2017-04-01 8:33:31,"8,48E+31",@Somos_Coslada,Somos Coslada,,,"Esta tarde nos concentraremos a las 19 enfrente del Margarita Nelken 

#MachismoMata
#NiUnaMenos",0,0,
1656,2017-04-01 8:30:27,"8,48E+30",@CeciliaDondeEst,Cecilia Dónde Estás?,,,#CeciliaDondeEstas #NiUnaMenos #NoMasViolencia #YaBasta,0,0,
1657,2017-04-01 8:30:09,"8,48E+31",@feminicidio,Feminicidio·net,,,"#TechoDeCristal en la universidad, por @elpais_espana: es un tema de ""moda""; interesa detallar la ropa que llevan",15,16,
1658,2017-04-01 8:28:22,"8,48E+31",@JuanyGar63,REPUBLICANA ✊,,,"Gran Canaria
#TerrorismoMachista
#NiUnaMenos",3,0,
1659,2017-04-01 8:21:48,"8,48E+31",@PSOE,PSOE,,,Arranca el #ComitéFederal tras un minuto de silencio por los asesinatos machistas #NiUnaMenos,48,32,
1660,2017-04-01 8:10:36,"8,48E+31",@arcoslada,ARCO,,,Asesinato machista en #GranCanaria esta tarde nueva concentración en #coslada contra este terrorismo #NiUnaMenos #machismomata,0,0,
1661,2017-04-01 8:02:46,"8,48E+31",@policiaforal_na,Policía Foral,,,"Agresión a mujer grabada en un portal + colaboración ciudadana con PF = DETENIDO #Barañain
#NiUnaMenos",5,12,
1662,2017-04-01 8:00:13,"8,48E+30",@feminicidio,Feminicidio·net,,,#Galicia: Decretan prisión provisional para un vecino de Burela acusado de #AgresiónSexual,13,1,
1663,2017-04-01 7:58:41,"8,48E+31",@JBCampos,Juan Campos,,,Recordamos -> Feminicidio democrático,0,0,
1664,2017-04-01 7:38:23,"8,48E+30",@ClavoyCanela3,Clavo-y-Canela,,,Buenos días. Ya se nos van de la cuenta. #NiUnaMenos Esto no puede seguir así,0,1,
1665,2017-04-01 7:36:40,"8,48E+30",@tammramirez,negri,,,despues se la da de #niunamenos son todos caretas hipocritas,0,0,
1666,2017-04-01 7:30:15,"8,48E+31",@podemoscamarma,@PodemosCamarma,,,"Todo el apoyo a la familia de la víctima.
#Feminicidio
#NiUnaMenos
#NosQueremosVivas
#PodemosCamarma",0,0,
1667,2017-04-01 7:30:08,"8,48E+31",@feminicidio,Feminicidio·net,,,"La peregrina alemana que había denunciado una agresión señala como autor al acusado de matar a Denise
#Feminicidio",15,5,
1668,2017-04-01 7:27:18,"8,48E+31",@FeminismoMarbSP,FeminismoMarbellaSP,,,Yurena de 23 años ha sido asesinada este viernes por la tarde.#Feminicidio #NiunaMenos #NosQueremosViva @PodemosMarbella,0,0,
1669,2017-04-01 7:25:19,"8,48E+31",@manuelaccordero,Manuela Cordero,,,#VivasNosQueremos vía @wordpressdotcom,0,1,
1670,2017-04-01 7:25:05,"8,48E+31",@inma32952105,Inma,,,Inaguantable esto ya #NiUnaMenos,1,4,
1671,2017-04-01 7:22:36,"8,48E+31",@Joseflacocedeno,José FLACO Cedeño,,,"Marcha ""Contra El Feminicidio"" la cual fue realizada en el día de Hoy por los últimos hechos que…",1,0,
1672,2017-04-01 7:21:56,"8,48E+31",@Chusina5,Chus ....,,,"Cuántas van ?? Suma y sigue #NiUnaMenos
#ViolenciaMachista",22,9,
1673,2017-04-01 7:21:31,"8,48E+31",@WeisseElisa,zou le caillou,,,#NiUnaMenos @ Museo Memoria y Tolerancia,0,0,
1674,2017-04-01 7:20:37,"8,48E+31",@martadillon,marta dillon,,,...donde la iglesia recibe guita extra el 25/3 y también donde marchan las Socorristas y #NiUnaMenos #Tucuman,1,5,
1675,2017-04-01 7:19:44,"8,48E+30",@Joseflacocedeno,José FLACO Cedeño,,,"Marcha ""Contra El Feminicidio"" la cual fue realizada en el día de Hoy por los últimos hechos que…",0,0,
1676,2017-04-01 7:16:56,"8,48E+31",@podemos_getxo,Podemos Getxo,,,El machismo es una lacra para nuestra sociedad que muestra su cara más violenta matando. Hoy lamentamos otro asesinato. #NiUnaMenos,10,1,
1677,2017-04-01 7:15:17,"8,48E+31",@CeciliaDondeEst,Cecilia Dónde Estás?,,,#CeciliaDondeEstas #NiUnaMenos #NoMasViolencia #YaBasta,0,0,
1678,2017-04-01 7:13:34,"8,48E+31",@quetzalhecatl,ACATL,,,Condenan a más de 51 años de cárcel a Rafael Uribe Noguera por violación y #Feminicidio de la niña Yuliana Samboní,1,0,
1679,2017-04-01 7:12:58,"8,48E+30",@inma32952105,Inma,,,Otra mujer asesinada en Gran Canaria #BastaYa #NiUnaMenos Muy hartas de esta lucha. Necesitamos #PactoDeEstadoYa,51,27,
1680,2017-04-01 7:12:06,"8,48E+31",@SmadridRes,Salvador Madrid,,,"En el 97% de sentencias por feminicidio no constaban denuncias previas, según el Observatorio de Violencia de Género",0,0,
1681,2017-04-01 7:08:14,"8,48E+31",@inma32952105,Inma,,,#NiUnaMenos #BastaYa,0,1,
1682,2017-04-01 7:08:04,"8,48E+31",@Cucua30Ratusa,Ratusa,,,Dos mujeres y dos niños en tres dias. A QUE ESTÁN ESPERANDO PARA HACER ALGO.??. #NiUnaMenos,0,0,
1683,2017-04-01 7:07:59,"8,48E+31",@PFeminismos,Podemos Feminismos,,,"#Feminicidio
Yurena de 23 años ha sido asesinada este viernes por la tarde en Telde",20,9,
1684,2017-04-01 7:05:50,"8,48E+31",@Cucua30Ratusa,Ratusa,,,#NiUnaMenos HIJO DE PUTA,0,0,
1685,2017-04-01 7:03:33,"8,48E+31",@Cucua30Ratusa,Ratusa,,,NOS ESTÁN MATANDO #NiUnaMenos,0,0,
1686,2017-04-01 7:00:12,"8,48E+30",@feminicidio,Feminicidio·net,,,"Fiscalía​ mantiene petición de 21 años de prisión: ""La mujer fue el 'punching ball' de su pareja durante años""",28,4,
1687,2017-04-01 6:59:09,"8,48E+31",@ab_sanc,Ana Sanchez,,,#NiUnaMenos #BastaYa #PactoDeEstado,0,0,
1688,2017-04-01 6:58:06,"8,48E+31",@JuanMalaga2011,JUAN A. TORRES,,,#NiUnaMenos #PactoDeEstadoYa contra la #ViolenciadeGenero,26,12,
1689,2017-04-01 6:57:51,"8,48E+31",@OzaDia0792,Dido ❤ 🔫 👸,,,"Asco que estos machistas iracundos agredan a una mujer solo por ser de un canal de tv que odian! Asco, indignación, repudio! 
#NiUnaMenos",4,7,
1690,2017-04-01 6:57:26,"8,48E+30",@cherchezla1,cherchezlafemme,,,#JusticiaParaEmmaGabriela #Feminicidio en #Mérida que no debe quedar inpune!!! @RolandoZapataB @EPN @ONUMujeres,3,0,
1691,2017-04-01 6:55:05,"8,48E+31",@psicologohoy,Mariana,,,#niunamenos #mujer #respeto #igualdad,7,10,
1692,2017-04-01 6:51:50,"8,48E+31",@belenpezzicoach,Belén Pezzi Coach,,,#NiUnaMenos #PactoDeEstadoYa #MachismoMata,2,5,
1693,2017-04-01 6:45:11,"8,48E+30",@CeciliaDondeEst,Cecilia Dónde Estás?,,,#CeciliaDondeEstas #NiUnaMenos #NoMasViolencia #YaBasta,0,0,
1694,2017-04-01 6:40:24,"8,48E+31",@OzaDia0792,Dido ❤ 🔫 👸,,,"#NiUnaMenos #niunamas #VivasNosQueremos 
Porqué nos matan? Porque nos violan? Porque nos acosan? Porque nos golpean? Su respuesta, por Amor",0,1,
1695,2017-04-01 6:37:54,"8,48E+31",@vivizht,ViviZhapán 🌵,,,#NiUnaMenos #JusticiaParaCristina,0,0,
1696,2017-04-01 6:33:20,"8,48E+31",@fabro_fb,CHELO,,,La misma pelotuda que te empuja en el boliche es la que va a marchar por #NiUnaMenos,0,2,
1697,2017-04-01 6:33:10,"8,48E+31",@gea1977,Biobalance,,,#mujer #niunamenos #igersquito #igersecuador #malleljardinquito,0,0,
1698,2017-04-01 6:30:06,"8,48E+31",@feminicidio,Feminicidio·net,,,"""La Policía Nacional considera que Christian C. indujo a la leonesa Sara Calleja al suicidio""",13,4,
1699,2017-04-01 6:23:15,"8,48E+31",@ArcoIrisMid,Arcoíris Peninsular,,,"Retweeted Infolliteras (@infolliteras):

Marcha para exigir justicia tras feminicidio de Emma Gabriela en Mérida...",0,0,
1700,2017-04-01 6:21:19,"8,48E+31",@muytun,Gualberto Muy Tun,,,"La marcha del silencio era de la sociedad por el feminicidio de Emma Gabriela, no de las autoridades gubernamentales, diputados y senadores",2,0,
1701,2017-04-01 6:01:37,"8,48E+31",@Teodissa,Claudia,,,Que triste. Hasta cuándo los Femicidios? Mis condolencias a su familia y paz a su alma.,0,0,
1702,2017-04-01 6:00:09,"8,48E+31",@feminicidio,Feminicidio·net,,,"#Murcia: Detenido un joven por agredir a su pareja y a la madre y hermano de ésta 
#ViolenciaMachista",33,9,
1703,2017-04-01 5:48:21,"8,48E+31",@blacktrunk98,João Guilherme,,,"O destino dos nossos: é morte ou presídio.
O destino das nossas: a violência apavora, uma morte por hr, feminicídio.""
Que mulher!!!!",0,0,
1704,2017-04-01 5:47:01,"8,48E+31",@Marianelamar__,Sabina,,,De la indignación a la acción hay mucho por hacer. #VivasNosQueremos #EmaGabriela,0,0,
1705,2017-04-01 5:44:20,"8,48E+31",@Ucabaritaalba,La Malquerida!,,,Después decimos #NiUnaMenos si entre nosotras nos sacamos los ojos! Empatía mujer!te puede pasar (ni Dios quiera)a tí,0,1,
1706,2017-04-01 5:28:19,"8,48E+31",@Marisolenemente,Pamps,,,"Juro que abandono o movimento se eu continuar vendo feminismo de zona sul que finge que não vê e abandona o feminicídio negro, eu juro!!!",0,0,
1707,2017-04-01 5:23:57,"8,48E+30",@__negrito,Negrito,,,"Borra esto antes que te fajen (?)
#NiUnaMenos",0,0,
1708,2017-04-01 5:14:23,"8,48E+31",@gerardomartp,Gerardo Mtz. חררדו,,,#Es Feminicidio #Justicia Para Gaby,0,0,
1709,2017-04-01 5:13:37,"8,48E+30",@DonJuanDeLaCoSA,~• ~• ~•,,,"Ósea q si Uribe Noguera organizará marcha contra el feminicidio,abuso sexual d menores usted asistiría?pues no le importa quién la organice.",0,0,
1710,2017-04-01 5:08:18,"8,48E+31",@jlta2258,jose luis torres,,,FEMINICIDIO #67: Encuentran a una joven asesinada en zona residencial de Tlalne,0,0,
1711,2017-04-01 5:02:34,"8,48E+31",@PunosAbajo,PuñosAbajo,,,"Marcha del silencio, que grita justicia para las mujeres víctima de feminicidio, justicia para Emma Gabriela!!!",4,6,
1712,2017-04-01 5:00:59,"8,48E+31",@AndreMalquin,Andrea Malquin M.,,,"No somos ""exageradas"", nos están matando. #NiUnaMenos #VivasNosQueremos",3,4,
1713,2017-04-01 5:00:43,"8,48E+30",@CeciliaDondeEst,Cecilia Dónde Estás?,,,#CeciliaDondeEstas #NiUnaMenos #NoMasViolencia #YaBasta,0,0,
1714,2017-04-01 5:00:00,"8,48E+31",@SinEmbargoMX,Sin Embargo MX,,,"#Opinión “Yucatán, entre el feminicidio y la injusticia”, escribe @asalgadoborge",21,7,
1715,2017-04-01 4:59:09,"8,48E+31",@AndreMalquin,Andrea Malquin M.,,,Ese sentimiento de mierda que a una le invade al saber que no estamos seguras cuando salimos de la casa o trabajo. #NiUnaMenos,18,19,
1716,2017-04-01 4:59:05,"8,48E+31",@Manu_pardop,Manu Pardo Pérez,,,Con esto de Pilar Ruiz se vió lo doble estándar que es el Chileno en ¡toda su expresión! #NiUnaMenos y despues poco menos que de maraca.,0,0,
1717,2017-04-01 4:58:24,"8,48E+31",@Folpes,Tela Flaunders,,,#UnBillonDePie contra la #Trata #NiUnaMenos,0,0,
1718,2017-04-01 4:55:49,"8,48E+31",@Alex_Orue,Alex Orué,,,"Hoy en la Marcha en protesta por el feminicidio de Ema Gabriela Molina en Merida, Yucatán. 
: @neliadiaz1.",5,7,
1719,2017-04-01 4:54:28,"8,48E+31",@KriiPeluso,krii peluso,,,buena idea! fijemos día y hora para encararlo en nuestro municipio! Que responda todo el Concejo! #NiUnaMenos,0,1,
1720,2017-04-01 4:52:33,"8,48E+31",@priscilaeiou,helena,,,Que nadie se atreva a decir que no nos matan por ser mujeres y que el término feminicidio es ridículo.,9,29,
1721,2017-04-01 4:51:09,"8,48E+31",@Folpes,Tela Flaunders,,,Acompañanos #EnVivo al Lanzamiento de la campaña contra #acoso/#violencia sexual de ONU Mujeres México — #NiUnaMenos,1,1,
1722,2017-04-01 4:46:55,"8,48E+31",@AndreMalquin,Andrea Malquin M.,,,"Esto se quedó grabado en mi corazón. Todas somos hermanas, si es con una es con todas. #NiUnaMenos #VivasNosQueremos",0,3,
1723,2017-04-01 4:46:13,"8,48E+31",@JuanMGormaz,JuanMa,,,@DRenovado Libertad #Gratuidad #Diversidad #Inclusión ReformasNo de esta forma #NiUnaMenos #Piñera2018 #NoMásAFP #Evópoli #NimercadoNiEstado,0,0,
1724,2017-04-01 4:44:14,"8,48E+31",@irmagallo,Irma Gallo,,,La ciudadanía de #Mérida respondió al llamado a la #MarchaDelSilencio para exigir #Justicia por el #Feminicidio de #EmmaGabriela,9,3,
1725,2017-04-01 4:36:23,"8,48E+31",@SN_Noticias,SN Noticias Nacional,,,"#Feminicidio #EdoMéx La menor hallada en #Neza con signos de tortura y violencia sexual, aún sigue sin ser...",0,0,
1726,2017-04-01 4:32:48,"8,48E+31",@dollversity,Dollversity,,,"Hoy para SURA Latinoamérica con Lucrecia Ramirez, consultora experta en igualdad de #genero #niunamenos desde la infancia c/@dollversity",0,0,
1727,2017-04-01 4:32:24,"8,48E+31",@Lugo58,Luis Gonzalo Mojica,,,"@eruvielavila ni tú ni @epn ni @alfredodelmazo, les importan los feminicidio que hay en @estadodemexico",0,0,
1728,2017-04-01 4:32:17,"8,48E+31",@Natrioshka,Carisina,,,Jajajajaja #Discriminación #Feminicidio #MaltratoALaMujer #NiUnaMenos,0,1,
1729,2017-04-01 4:30:19,"8,48E+31",@CeciliaDondeEst,Cecilia Dónde Estás?,,,#CeciliaDondeEstas #NiUnaMenos #NoMasViolencia #YaBasta,0,0,
1730,2017-04-01 4:22:49,"8,48E+31",@TatiGutierrez26,Tatiana Gutierrez,,,"#respetonoviolencia #Quieroturespeto
#NiUnaMenos",0,1,
1731,2017-04-01 4:19:20,"8,48E+31",@blogdemayorias,elblogdelasmayorías,,,"MÉRIDA, Yuc. (apro).- Cientos de personas se unieron esta noche al clamor de justicia por el feminicidio de Ema...",0,0,
1732,2017-04-01 4:15:36,"8,48E+31",@irmagallo,Irma Gallo,,,Imágenes de la #MarchaSilenciosa para exigir #Justicia por #EmmaGabriela #Mérida #Feminicidio. Fotos de Adelaida Salas,13,0,
1733,2017-04-01 4:13:52,"8,48E+31",@CondesaRenata,Renata,,,#DeMenteComoEPN #NiUnaMenos,1,1,
1734,2017-04-01 4:09:08,"8,48E+31",@Vip_YahairaPlas,VIP YAHAIRAPLASENCIA,,,Si! Pero @Latina_pe sale con su banderola en el pecho de #niunamenos y en su canal se violenta todos los días a la mujer!No seamos carepalos,0,1,
1735,2017-04-01 4:09:07,"8,48E+31",@genlosan,Lore,,,#NiUnaMenos JUSTICIA PARA TODAS LAS VÍCTIMAS de femicidio,0,0,
1736,2017-04-01 4:05:57,"8,48E+31",@jessicasantosp,Jéssica Santos,,,Difícil conseguir dormir com esse peso e essa dor de perder mais uma pro feminicídio.. E essa bem na nossa frente. </3,0,0,
1737,2017-04-01 4:03:06,"8,48E+31",@alynmon,Elda González,,,"Crecen exponencialmente los feminicidios en México 
Crece también la violencia franca o disfrazada vs la mujer
#NiUnaMenos",66,21,
1738,2017-04-01 4:02:30,"8,48E+31",@Vip_YahairaPlas,VIP YAHAIRAPLASENCIA,,,A facturar con la desgracia de está mujer.Cuando no el canal de #niunamenos siempre y cuando nos de raitining,2,4,
1739,2017-04-01 4:00:00,"8,48E+31",@AstrolabioSLP,Astrolabio Diario,,,#PorSiNoLoViste #NiUnaMenos Alerta de Género para #SLP aún sin respuesta: @IMESSLP --->,0,0,
1740,2017-04-01 3:59:57,"8,48E+30",@Pobrecabro,pobrecabro,,,Anita Alvarado se quita el vestido y sus tetas le llegan al suelo. ¡Niunamenos! #primerplano,0,0,
1741,2017-04-01 3:57:21,"8,48E+31",@_Lulamansilla,Lucía,,,#ViolenciaDeGenero #NiUnaMenos,1,1,
1742,2017-04-01 3:56:36,"8,48E+31",@MEX1308,CLEMENTE SANCHEZ Z,,,"EXPOSICIÓN
Feminicidio en México ¡Ya basta!: exposición del Museo Memoria y Tolerancia
a partir del 25 de enero, APOYEMOS @drfidelmaruri",0,0,
1743,2017-04-01 3:54:15,"8,48E+31",@TheWosk,TheWosk,,,Ves que eres una indolente... Osea ella no te duele? que paso con el NiUNaMenos? o eso para lo que te conviene?,0,0,
1744,2017-04-01 3:50:24,"8,48E+31",@FGR_SV,Fiscalía El Salvador,,,"FGR reporta feminicidio en comunidad Cristo Redentor, de Ayutuxtepeque, la víctima era empleada de la alcaldía de esa jurisdicción",10,5,
1745,2017-04-01 3:45:24,"8,48E+31",@Jimenasaurusrex,Jimalibú,,,"No es un crimen pasional, es un feminicidio.",1,1,
1746,2017-04-01 3:45:06,"8,48E+31",@CeciliaDondeEst,Cecilia Dónde Estás?,,,#CeciliaDondeEstas #NiUnaMenos #NoMasViolencia #YaBasta,0,0,
1747,2017-04-01 3:42:35,"8,48E+31",@laparla,karla,,,#NiUnaMenos,1,0,
1748,2017-04-01 3:41:35,"8,48E+31",@mya_fer,Fer Collaguazo L.,,,Somos el grito de las que apagaron su voz #NiUnaMenos #VivasNosQueremos,0,3,
1749,2017-04-01 3:41:14,"8,48E+31",@CondesaRenata,Renata,,,HDP #NiUnaMenos,2,2,
1750,2017-04-01 3:35:27,"8,48E+31",@Connie1DGarcia,Connie García,,,#PrimerPlano hay humanos que ni siquiera pueden ser mujeres wn tiran mas mierda de la que cagan y despues #niunamenos care raja,0,3,
1751,2017-04-01 3:33:44,"8,48E+31",@noticiastln,Noticias TLN,,,Imputan feminicidio a presuntos asesinos de Ema Gabriela Molina Canto,0,0,
1752,2017-04-01 3:32:29,"8,48E+31",@lafanit,lafi,,,Ah no esas tetas mami #niunamenos,0,3,
1753,2017-04-01 3:31:12,"8,48E+30",@AndreMalquin,Andrea Malquin M.,,,Hoy estuvimos en el Parque Calderón pidiendo #JusticiaParaCristina y para todas las mujeres víctimas de violencia. #NiUnaMenos,36,34,
1754,2017-04-01 3:30:16,"8,48E+31",@DebatexYucatan,Debate Por Yucatan,,,DxY informa Legal detención a dos personas por el delito de feminicidio,0,0,
1755,2017-04-01 3:29:17,"8,48E+31",@CondesaRenata,Renata,,,"Mientras tanto, siguen matando a verdaderos periodistas, que decepcion México.
#NiUnaMenos @epigmenioibarra",0,0,
1756,2017-04-01 3:28:50,"8,48E+31",@Culibaaa,ㅤ,,,libros?? cuál es el skin de sona que se llama libros? ahre niunamenos,0,0,
1757,2017-04-01 3:28:23,"8,48E+31",@Vive_bien_mundo,Chef Edna Alvarado,,,#NecesitoUnJuez hasta hoy no hay nadie que me ayude con un ex marido violento. #NiUnaMenos,0,0,
1758,2017-04-01 3:24:50,"8,48E+31",@jenarovillamil,Jenaro Villamil,,,#JusticiaParaEmma. Corean cientos de yucatecos en protesta por un feminicidio con tintes de crimen organizado,80,32,
1759,2017-04-01 3:24:05,"8,48E+31",@rebeharrism,Rebeca Harris,,,Gracias @ChechiAlvarado por tus palabras desde el corazón #NiUnaMenos #VivasNosQueremos #JusticiaParaCristina #JusticiaParaTodas,0,1,
1760,2017-04-01 3:24:01,"8,48E+31",@ferpacheco81,Fernanda,,,"La mamá de Cristina no está sola, seguiremos exigiendo justicia por las víctimas de femicidio. #NiUnaMenos",7,11,
